Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
75,91,52,2,1,0,52,1,1,0,36,0
130,98,37,0,1,0,37,0,0,0,27,0
22,167,36,0,1,0,9,0,2,0,36,0
34,230,57,2,2,0,6,0,3,0,57,2
59,304,110,4,3,0,14,0,2,0,110,4
159,319,40,0,1,0,40,0,0,0,14,0
146,348,40,0,1,0,27,0,1,0,40,0
75,416,42,0,1,0,38,0,3,0,42,0
166,431,87,2,2,0,21,0,28,0,87,2
151,446,38,0,1,0,38,0,2,0,29,0
69,498,162,3,1,0,39,0,0,0,162,3
92,596,21,0,0,0,21,0,0,0,21,0
22,614,15,0,0,0,14,0,0,0,15,0
69,632,145,4,0,0,35,0,0,0,145,4
156,716,91,2,2,0,22,0,1,0,91,2
9,785,55,2,1,0,33,0,1,0,55,2
71,885,78,2,1,0,46,0,0,0,78,2
159,929,39,0,0,0,35,0,0,0,39,0
54,1000,35,0,1,0,25,0,2,0,35,0
69,1274,228,5,4,0,111,3,4,0,228,5
155,1280,50,0,0,0,27,0,0,0,50,0
58,1374,34,0,0,0,29,0,1,0,34,0
58,1392,28,0,0,0,28,0,2,0,27,0
70,1423,80,2,2,0,69,1,1,0,80,2
122,1443,52,2,1,0,17,0,0,0,52,2
69,1535,154,3,1,0,39,0,0,0,154,3
164,1577,26,0,1,0,26,0,4,0,26,0
121,1601,17,0,0,0,5,0,1,0,17,0
17,1679,30,0,2,0,12,0,0,0,30,0
164,1862,27,0,1,0,22,0,7,0,27,0
69,1887,113,4,4,0,111,3,4,0,113,4
129,4983,65,2,1,0,42,0,0,0,65,2
109,5047,34,0,0,0,34,0,1,0,26,0
166,5071,58,2,1,0,24,0,15,0,58,2
129,5189,70,2,1,0,25,0,4,0,70,2
69,5215,500,1,3,0,143,3,4,0,428,1
22,5251,26,0,0,0,6,0,2,0,26,0
166,5261,78,2,1,0,28,0,3,0,78,2
122,5285,60,2,1,0,20,0,0,0,60,2
24,5343,61,2,1,0,17,0,3,0,61,2
22,5394,25,0,0,0,25,0,0,0,6,0
54,5401,30,0,1,0,28,0,2,0,30,0
54,1967,30,0,0,0,28,0,1,0,30,0
15,1997,30,0,0,0,30,0,2,0,30,0
33,2012,166,3,10,0,90,1,22,0,166,3
17,2110,42,0,2,0,15,0,0,0,42,0
33,2152,105,4,3,0,91,1,2,0,105,4
109,2178,33,0,0,0,33,0,2,0,27,0
74,2222,78,2,1,0,44,0,5,0,78,2
164,2247,39,0,1,0,20,0,7,0,39,0
69,2271,500,1,1,0,40,0,0,0,500,1
69,2280,128,4,0,0,35,0,0,0,128,4
123,2370,83,2,2,0,22,0,7,0,83,2
69,3946,48,0,0,0,22,0,0,0,48,0
166,4024,38,0,1,0,38,0,3,0,37,0
166,4088,66,2,2,0,19,0,16,0,66,2
61,4181,73,2,2,0,15,0,6,0,73,2
77,4192,43,0,1,0,43,0,0,0,15,0
166,4239,54,2,1,0,35,0,2,0,54,2
75,4355,48,0,1,0,48,0,1,0,25,0
70,4370,144,4,3,0,144,3,1,0,115,4
54,4395,31,0,1,0,28,0,2,0,31,0
166,4489,54,2,1,0,31,0,6,0,54,2
32,4506,45,0,1,0,9,0,6,0,45,0
166,4527,54,2,1,0,31,0,6,0,54,2
75,4531,47,0,1,0,37,0,3,0,47,0
22,4560,34,0,0,0,12,0,1,0,34,0
129,4612,67,2,1,0,37,0,2,0,67,2
73,4639,27,0,1,0,27,0,1,0,13,0
75,4669,47,0,1,0,47,0,2,0,37,0
123,4874,32,0,1,0,29,0,1,0,32,0
52,4883,79,2,1,0,16,0,1,0,79,2
69,4893,500,1,1,0,43,0,1,0,481,1
166,22192,59,2,1,0,24,0,13,0,59,2
166,22233,59,2,1,0,25,0,5,0,59,2
58,22254,40,0,1,0,25,0,3,0,40,0
70,22365,51,2,1,0,28,0,0,0,51,2
58,22413,41,0,0,0,27,0,2,0,41,0
15,22419,34,0,0,0,29,0,3,0,34,0
166,22426,60,2,1,0,24,0,4,0,60,2
33,22480,163,3,4,0,163,2,4,0,106,4
153,22505,86,2,1,0,43,0,1,0,86,2
69,22509,82,2,0,0,27,0,0,0,82,2
130,22596,51,2,1,0,34,0,0,0,51,2
130,22620,48,0,1,0,39,0,4,0,48,0
29,22693,25,0,1,0,22,0,1,0,25,0
77,22696,42,0,1,0,42,0,0,0,33,0
166,22712,57,2,2,0,16,0,12,0,57,2
33,22747,166,3,3,0,166,2,2,0,108,4
100,22758,75,2,2,0,6,0,8,0,75,2
100,22818,56,2,1,0,10,0,4,0,56,2
109,22868,30,0,0,0,30,0,1,0,26,0
79,22914,39,0,1,0,39,0,0,0,22,0
140,22947,57,2,1,0,32,0,2,0,57,2
140,22968,57,2,1,0,30,0,2,0,57,2
69,23011,35,0,1,0,14,0,0,0,35,0
130,23018,31,0,1,0,31,0,4,0,29,0
58,19752,32,0,0,0,29,0,1,0,32,0
67,19769,76,2,1,0,31,0,4,0,76,2
122,19829,52,2,1,0,20,0,0,0,52,2
71,19874,46,0,1,0,38,0,0,0,46,0
129,20056,65,2,1,0,43,0,0,0,65,2
69,20106,74,2,1,0,30,0,0,0,74,2
100,20221,75,2,2,0,19,0,4,0,75,2
100,20266,101,4,2,0,13,0,6,0,101,4
155,20329,51,2,0,0,28,0,0,0,51,2
106,20343,59,2,0,0,23,0,0,0,59,2
116,20396,170,3,1,0,58,1,1,0,170,3
127,20430,57,2,1,0,38,0,0,0,57,2
69,20441,500,1,3,0,47,0,9,0,500,1
69,20487,84,2,0,0,30,0,0,0,84,2
22,21592,29,0,1,0,14,0,1,0,29,0
75,21632,49,0,1,0,49,0,1,0,34,0
54,21681,30,0,1,0,28,0,2,0,30,0
171,21697,98,2,1,0,43,0,1,0,98,2
69,21712,151,3,1,0,25,0,1,0,151,3
69,21714,47,0,0,0,27,0,0,0,47,0
165,21843,21,0,0,0,15,0,0,0,21,0
116,21965,168,3,1,0,52,1,1,0,168,3
15,21975,36,0,1,0,24,0,4,0,36,0
69,21984,151,3,1,0,38,0,0,0,151,3
166,21987,69,2,1,0,32,0,5,0,69,2
166,21988,40,0,1,0,40,0,3,0,39,0
69,21997,146,4,1,0,35,0,0,0,146,4
77,22007,45,0,1,0,45,0,0,0,20,0
166,22014,61,2,2,0,22,0,8,0,61,2
166,22046,83,2,2,0,19,0,13,0,83,2
33,20616,112,4,3,0,112,3,1,0,99,2
58,20621,28,0,0,0,26,0,2,0,28,0
8,20627,22,0,0,0,22,0,0,0,7,0
42,20699,72,2,2,0,12,0,0,0,72,2
22,20865,20,0,0,0,14,0,0,0,20,0
54,20897,30,0,1,0,25,0,2,0,30,0
166,20899,54,2,1,0,25,0,5,0,54,2
155,21041,54,2,0,0,25,0,0,0,54,2
77,21143,41,0,1,0,41,0,0,0,25,0
170,21144,42,0,0,0,15,0,0,0,42,0
130,21189,30,0,1,0,30,0,1,0,14,0
109,21240,31,0,0,0,31,0,2,0,28,0
128,21291,33,0,1,0,32,0,2,0,33,0
124,21294,33,0,1,0,23,0,4,0,33,0
53,21323,30,0,1,0,30,0,2,0,10,0
100,21350,62,2,1,0,10,0,6,0,62,2
69,21361,65,2,1,0,33,0,0,0,65,2
75,21541,47,0,1,0,47,0,1,0,41,0
75,21546,64,2,1,0,29,0,7,0,64,2
100,14757,76,2,3,0,11,0,5,0,76,2
100,14769,62,2,2,0,9,0,6,0,62,2
77,14772,40,0,1,0,40,0,2,0,34,0
75,14900,45,0,1,0,45,0,0,0,33,0
162,15003,34,0,1,0,26,0,0,0,34,0
100,15015,36,0,1,0,22,0,0,0,36,0
75,15064,33,0,1,0,33,0,2,0,23,0
69,15103,84,2,0,0,33,0,0,0,84,2
166,15196,78,2,2,0,13,0,27,0,78,2
12,15219,170,3,2,0,72,1,1,0,170,3
129,16680,51,2,1,0,40,0,0,0,51,2
71,16690,59,2,1,0,39,0,0,0,59,2
69,16717,106,4,2,0,47,0,1,0,106,4
69,16721,161,3,0,0,36,0,0,0,161,3
166,16820,99,2,3,0,3,0,28,0,99,2
58,16853,28,0,1,0,28,0,3,0,27,0
164,16937,74,2,0,0,32,0,0,0,74,2
124,17025,39,0,0,0,29,0,1,0,39,0
22,17026,41,0,1,0,10,0,5,0,41,0
166,17111,67,2,1,0,45,0,5,0,67,2
58,17119,35,0,1,0,35,0,1,0,30,0
166,17154,75,2,2,0,8,0,27,0,75,2
146,16256,31,0,1,0,31,0,1,0,21,0
69,16371,120,4,0,0,30,0,0,0,120,4
165,16380,30,0,0,0,16,0,0,0,30,0
69,16414,304,1,1,0,48,0,1,0,268,5
10,16452,55,2,1,0,39,0,0,0,55,2
71,16453,157,3,2,0,157,2,3,0,135,4
33,16468,232,5,21,0,16,0,28,0,232,5
45,16547,100,4,1,0,18,0,4,0,100,4
43,7001,129,4,2,0,24,0,1,0,129,4
54,7016,71,2,2,0,28,0,5,0,71,2
70,7053,25,0,0,0,15,0,0,0,25,0
22,7106,28,0,1,0,16,0,2,0,28,0
146,7111,21,0,0,0,21,0,1,0,10,0
152,7178,59,2,1,0,31,0,1,0,59,2
58,7232,75,2,2,0,33,0,7,0,75,2
146,7245,59,2,1,0,27,0,2,0,59,2
100,7309,48,0,1,0,22,0,1,0,48,0
130,7317,32,0,1,0,32,0,0,0,28,0
161,7369,74,2,1,0,19,0,0,0,74,2
69,7372,156,3,2,0,73,1,0,0,156,3
69,7498,148,4,3,0,87,1,2,0,148,4
166,7549,99,2,2,0,15,0,13,0,99,2
166,7616,84,2,2,0,19,0,18,0,84,2
33,7748,73,2,2,0,73,1,1,0,47,0
58,7788,68,2,1,0,38,0,3,0,68,2
77,8399,50,0,1,0,39,0,0,0,50,0
105,8432,38,0,1,0,24,0,0,0,38,0
166,8448,53,2,1,0,32,0,4,0,53,2
164,8450,23,0,1,0,23,0,1,0,18,0
154,8523,138,4,1,0,63,1,0,0,138,4
22,8614,35,0,1,0,6,0,2,0,35,0
166,8793,77,2,2,0,8,0,9,0,77,2
34,8805,69,2,2,0,3,0,6,0,69,2
69,8818,84,2,2,0,43,0,3,0,84,2
69,8846,95,2,2,0,62,1,1,0,95,2
166,8904,70,2,2,0,20,0,18,0,70,2
161,8990,78,2,2,0,30,0,0,0,78,2
33,8991,51,2,2,0,29,0,3,0,51,2
33,8999,74,2,2,0,74,1,1,0,68,2
22,9022,89,2,3,0,0,0,6,0,89,2
90,9059,39,0,1,0,39,0,0,0,29,0
48,9089,104,4,3,0,5,0,17,0,104,4
22,9106,70,2,2,0,4,0,6,0,70,2
69,9149,164,3,3,0,164,2,0,0,164,3
124,16196,28,0,1,0,28,0,3,0,18,0
166,16198,61,2,2,0,12,0,17,0,61,2
22,16213,19,0,0,0,19,0,0,0,17,0
166,16234,50,0,1,0,13,0,5,0,50,0
123,16305,78,2,1,0,37,0,3,0,78,2
70,16402,66,2,1,0,44,0,1,0,66,2
158,16465,103,4,1,0,44,0,0,0,103,4
74,16477,98,2,3,0,40,0,11,0,98,2
61,16525,76,2,2,0,7,0,8,0,76,2
22,16544,25,0,1,0,4,0,0,0,25,0
69,16610,174,3,1,0,48,0,0,0,174,3
75,17187,55,2,1,0,42,0,1,0,55,2
146,17221,26,0,0,0,26,0,2,0,14,0
75,17238,73,2,1,0,42,0,2,0,73,2
166,17246,114,4,3,0,14,0,13,0,114,4
34,17352,106,4,2,0,12,0,7,0,106,4
118,17356,69,2,1,0,22,0,4,0,69,2
134,17396,167,3,1,0,122,3,0,0,167,3
54,17449,66,2,1,0,30,0,3,0,66,2
54,17478,72,2,2,0,27,0,6,0,72,2
69,16715,74,2,2,0,48,0,0,0,74,2
166,16795,50,0,1,0,33,0,7,0,50,0
166,16815,72,2,2,0,17,0,16,0,72,2
24,16889,49,0,1,0,18,0,0,0,49,0
69,16891,55,2,1,0,42,0,0,0,55,2
166,16917,41,0,1,0,21,0,3,0,41,0
58,16931,58,2,1,0,34,0,3,0,58,2
19,16953,35,0,1,0,3,0,0,0,35,0
100,16998,45,0,1,0,27,0,2,0,45,0
22,17035,14,0,1,0,4,0,0,0,14,0
75,17058,58,2,1,0,35,0,2,0,58,2
33,17085,151,3,4,0,43,0,4,0,151,3
166,17153,67,2,2,0,7,0,9,0,67,2
43,9357,191,3,9,0,35,0,4,0,191,3
147,9375,54,2,0,0,21,0,0,0,54,2
71,9455,222,5,5,0,222,4,7,0,163,3
77,9537,29,0,0,0,29,0,1,0,28,0
80,9743,84,2,2,0,25,0,1,0,84,2
116,9794,165,3,1,0,44,0,0,0,165,3
116,9810,158,3,3,0,156,2,1,0,158,3
69,9823,100,4,1,0,29,0,1,0,100,4
25,3012,84,2,4,0,23,0,1,0,84,2
69,3200,163,3,3,0,128,3,1,0,163,3
124,3327,22,0,1,0,20,0,5,0,22,0
146,3391,41,0,1,0,41,0,1,0,30,0
166,3397,71,2,2,0,22,0,11,0,71,2
29,3449,67,2,1,0,32,0,2,0,67,2
37,3457,55,2,1,0,5,0,7,0,55,2
164,3486,33,0,1,0,33,0,3,0,21,0
75,3575,66,2,1,0,44,0,1,0,66,2
124,3618,29,0,1,0,29,0,4,0,26,0
22,3660,23,0,0,0,13,0,1,0,23,0
166,3670,96,2,1,0,24,0,3,0,96,2
118,3747,69,2,1,0,22,0,4,0,69,2
166,3782,56,2,1,0,27,0,5,0,56,2
70,3812,67,2,1,0,38,0,1,0,67,2
69,3929,119,4,1,0,33,0,0,0,119,4
58,2364,79,2,2,0,31,0,6,0,79,2
159,2406,56,2,1,0,36,0,0,0,56,2
162,2425,44,0,1,0,44,0,0,0,10,0
31,12410,110,4,2,0,33,0,1,0,110,4
166,12422,37,0,1,0,22,0,15,0,37,0
165,12426,24,0,0,0,17,0,0,0,24,0
75,12454,43,0,1,0,43,0,1,0,22,0
70,12501,60,2,1,0,26,0,0,0,60,2
54,12563,66,2,1,0,30,0,3,0,66,2
75,12570,67,2,1,0,36,0,4,0,67,2
166,12576,47,0,1,0,27,0,9,0,47,0
22,12658,172,3,8,0,1,0,17,0,172,3
166,12720,67,2,1,0,7,0,20,0,67,2
58,11331,61,2,1,0,34,0,4,0,61,2
58,11431,74,2,1,0,39,0,2,0,74,2
75,11446,62,2,1,0,42,0,2,0,62,2
54,11452,80,2,2,0,18,0,8,0,80,2
123,11485,31,0,1,0,31,0,0,0,21,0
33,11502,69,2,2,0,48,0,0,0,69,2
58,11529,53,2,1,0,37,0,4,0,53,2
166,11585,61,2,2,0,5,0,12,0,61,2
4,11621,172,3,5,0,33,0,6,0,172,3
152,11650,62,2,1,0,33,0,1,0,62,2
165,11820,24,0,0,0,23,0,0,0,24,0
22,11856,220,5,9,0,8,0,28,0,220,5
69,11931,132,4,3,0,79,1,2,0,132,4
100,12184,56,2,1,0,25,0,3,0,56,2
122,12230,36,0,1,0,22,0,0,0,36,0
75,21098,87,2,1,0,37,0,3,0,87,2
100,21168,45,0,1,0,25,0,2,0,45,0
22,21184,18,0,1,0,4,0,3,0,18,0
166,21255,43,0,1,0,28,0,7,0,43,0
58,21285,65,2,1,0,36,0,2,0,65,2
41,21292,70,2,1,0,40,0,1,0,70,2
166,21340,63,2,2,0,31,0,9,0,63,2
166,21356,64,2,2,0,31,0,10,0,64,2
58,21414,68,2,1,0,39,0,3,0,68,2
147,21423,59,2,0,0,26,0,0,0,59,2
54,21462,70,2,2,0,27,0,6,0,70,2
109,21486,50,0,1,0,22,0,7,0,50,0
152,21513,63,2,1,0,30,0,2,0,63,2
122,21590,31,0,1,0,31,0,0,0,20,0
69,21601,93,2,2,0,54,1,1,0,93,2
130,21603,39,0,1,0,37,0,0,0,39,0
120,21631,160,3,8,0,0,0,5,0,160,3
146,21641,19,0,0,0,17,0,3,0,19,0
34,21659,65,2,2,0,0,0,5,0,65,2
54,21663,53,2,1,0,28,0,2,0,53,2
54,21664,57,2,1,0,30,0,1,0,57,2
54,21682,71,2,2,0,28,0,6,0,71,2
58,21468,56,2,1,0,36,0,2,0,56,2
166,21939,46,0,1,0,30,0,7,0,46,0
164,21998,32,0,1,0,32,0,3,0,22,0
166,22012,67,2,1,0,37,0,4,0,67,2
166,22036,47,0,1,0,30,0,7,0,47,0
80,22047,73,2,2,0,26,0,1,0,73,2
75,4931,68,2,1,0,36,0,2,0,68,2
69,4936,156,3,2,0,83,1,0,0,156,3
155,4950,42,0,0,0,21,0,0,0,42,0
70,4952,53,2,1,0,31,0,0,0,53,2
166,4973,58,2,2,0,35,0,6,0,58,2
166,5087,56,2,1,0,24,0,9,0,56,2
30,5089,77,2,2,0,14,0,0,0,77,2
65,5169,77,2,2,0,28,0,2,0,77,2
52,5170,126,4,1,0,32,0,0,0,126,4
166,5184,88,2,2,0,21,0,17,0,88,2
54,5196,69,2,2,0,23,0,4,0,69,2
69,5213,169,3,1,0,54,1,0,0,169,3
69,5229,142,4,1,0,40,0,0,0,142,4
58,5317,55,2,1,0,17,0,10,0,55,2
100,4449,222,5,4,0,3,0,20,0,222,5
69,4491,78,2,2,0,48,0,1,0,78,2
39,4585,67,2,1,0,31,0,2,0,67,2
146,4685,60,2,1,0,25,0,4,0,60,2
129,4732,55,2,1,0,43,0,1,0,55,2
166,4783,53,2,1,0,31,0,6,0,53,2
34,4798,49,0,1,0,10,0,3,0,49,0
164,4870,24,0,1,0,24,0,5,0,24,0
166,5426,101,4,2,0,15,0,4,0,101,4
24,5438,67,2,1,0,21,0,2,0,67,2
129,5487,52,2,1,0,39,0,1,0,52,2
109,5499,38,0,1,0,24,0,6,0,38,0
168,5500,65,2,1,0,44,0,0,0,65,2
58,2490,56,2,1,0,39,0,2,0,56,2
70,2499,28,0,0,0,15,0,0,0,28,0
130,2612,39,0,1,0,35,0,0,0,39,0
54,2699,60,2,1,0,29,0,2,0,60,2
15,2707,65,2,1,0,26,0,7,0,65,2
22,2718,40,0,1,0,2,0,0,0,40,0
166,2920,61,2,2,0,23,0,13,0,61,2
71,14770,152,3,1,0,67,1,0,0,152,3
109,14797,38,0,1,0,29,0,5,0,38,0
15,14799,43,0,1,0,38,0,2,0,43,0
69,14816,168,3,4,0,167,2,1,0,168,3
166,14857,58,2,1,0,10,0,15,0,58,2
114,14905,39,0,1,0,39,0,0,0,14,0
100,14946,107,4,2,0,17,0,3,0,107,4
155,15037,22,0,0,0,22,0,0,0,17,0
116,15039,168,3,3,0,168,2,1,0,152,3
69,15068,86,2,3,0,60,1,1,0,86,2
155,15098,45,0,1,0,26,0,0,0,45,0
61,15137,77,2,2,0,7,0,5,0,77,2
69,15157,31,0,1,0,26,0,0,0,31,0
122,15232,62,2,1,0,25,0,2,0,62,2
60,15250,88,2,1,0,44,0,0,0,88,2
69,15422,151,3,2,0,117,3,0,0,151,3
75,15464,61,2,1,0,38,0,3,0,61,2
34,15481,32,0,1,0,5,0,1,0,32,0
70,15530,123,4,4,0,123,3,1,0,123,4
166,15541,62,2,2,0,27,0,7,0,62,2
70,15545,39,0,1,0,16,0,0,0,39,0
146,15554,39,0,1,0,24,0,3,0,39,0
100,15564,54,2,1,0,29,0,3,0,54,2
166,15609,73,2,2,0,3,0,20,0,73,2
155,15712,43,0,0,0,25,0,0,0,43,0
58,15833,55,2,1,0,30,0,5,0,55,2
123,15843,33,0,1,0,33,0,1,0,27,0
54,15959,51,2,2,0,16,0,15,0,51,2
162,16034,37,0,1,0,37,0,0,0,12,0
170,16099,113,4,1,0,20,0,1,0,113,4
166,16126,57,2,1,0,26,0,8,0,57,2
22,16149,26,0,1,0,17,0,2,0,26,0
75,16162,71,2,1,0,46,0,1,0,71,2
54,16164,45,0,1,0,45,0,1,0,22,0
166,22207,40,0,1,0,32,0,4,0,40,0
33,22455,206,5,12,0,3,0,51,1,206,5
33,22463,155,3,6,0,66,1,19,0,155,3
33,22474,168,3,6,0,67,1,18,0,168,3
33,22552,56,2,1,0,24,0,5,0,56,2
77,22564,82,2,2,0,15,0,13,0,82,2
109,8,31,0,1,0,31,0,2,0,23,0
166,37,39,0,1,0,39,0,1,0,27,0
71,40,72,2,1,0,46,0,0,0,72,2
71,186,109,4,1,0,105,3,0,0,109,4
159,277,34,0,1,0,34,0,0,0,31,0
43,281,66,2,3,0,8,0,0,0,66,2
146,425,28,0,1,0,17,0,5,0,28,0
71,443,68,2,1,0,45,0,0,0,68,2
152,475,61,2,2,0,21,0,5,0,61,2
100,1122,53,2,1,0,15,0,3,0,53,2
58,1193,64,2,1,0,39,0,2,0,64,2
109,1250,58,2,1,0,36,0,4,0,58,2
96,1433,113,4,1,0,21,0,1,0,113,4
109,6,38,0,1,0,33,0,4,0,38,0
22,215,48,0,1,0,7,0,3,0,48,0
100,240,57,2,2,0,19,0,2,0,57,2
89,262,183,3,1,0,41,0,0,0,183,3
52,309,74,2,1,0,28,0,0,0,74,2
75,361,65,2,1,0,32,0,2,0,65,2
146,484,40,0,1,0,26,0,6,0,40,0
166,627,60,2,2,0,22,0,9,0,60,2
34,693,56,2,1,0,7,0,3,0,56,2
69,775,46,0,1,0,26,0,0,0,46,0
124,789,29,0,1,0,29,0,3,0,19,0
113,757,73,2,2,0,22,0,1,0,73,2
34,867,60,2,2,0,7,0,3,0,60,2
166,979,64,2,2,0,13,0,19,0,64,2
58,994,55,2,1,0,36,0,3,0,55,2
166,1055,35,0,1,0,31,0,7,0,35,0
164,1070,38,0,1,0,38,0,3,0,14,0
130,1272,32,0,1,0,32,0,0,0,7,0
70,1312,159,3,3,0,135,3,1,0,159,3
58,5477,36,0,1,0,33,0,2,0,36,0
162,5511,37,0,1,0,34,0,1,0,37,0
54,5548,24,0,0,0,24,0,1,0,17,0
123,5613,76,2,1,0,42,0,0,0,76,2
166,5646,103,4,5,0,6,0,41,0,103,4
15,5720,36,0,1,0,32,0,3,0,36,0
166,5730,72,2,1,0,16,0,13,0,72,2
34,5765,39,0,1,0,3,0,3,0,39,0
100,5782,83,2,2,0,14,0,3,0,83,2
170,5808,53,2,1,0,13,0,1,0,53,2
74,5819,103,4,1,0,45,0,1,0,103,4
166,5861,73,2,2,0,14,0,19,0,73,2
166,5870,65,2,2,0,6,0,10,0,65,2
100,5905,61,2,1,0,28,0,1,0,61,2
22,5909,26,0,1,0,19,0,0,0,26,0
58,5994,41,0,1,0,36,0,1,0,41,0
159,6018,54,2,1,0,34,0,0,0,54,2
166,6082,67,2,2,0,17,0,16,0,67,2
69,6177,193,3,3,0,166,2,1,0,193,3
159,6194,41,0,1,0,34,0,0,0,41,0
100,6241,69,2,1,0,12,0,2,0,69,2
166,6253,51,2,1,0,42,0,3,0,51,2
166,6273,57,2,2,0,34,0,11,0,57,2
75,6335,41,0,1,0,41,0,2,0,38,0
166,6344,81,2,3,0,7,0,22,0,81,2
53,6377,43,0,1,0,43,0,2,0,38,0
130,9347,45,0,1,0,27,0,0,0,45,0
77,9543,43,0,1,0,43,0,1,0,38,0
69,9587,153,3,0,0,25,0,0,0,153,3
69,9608,151,3,4,0,151,2,2,0,144,4
29,9694,31,0,1,0,31,0,2,0,16,0
166,9695,39,0,1,0,22,0,7,0,39,0
104,9722,49,0,1,0,32,0,6,0,49,0
166,9779,24,0,0,0,24,0,1,0,19,0
71,9868,155,3,1,0,55,1,1,0,155,3
162,9924,36,0,1,0,36,0,2,0,18,0
130,9960,34,0,1,0,34,0,0,0,23,0
166,9970,39,0,1,0,39,0,3,0,26,0
80,10048,150,3,10,0,28,0,6,0,150,3
162,10071,44,0,1,0,39,0,0,0,44,0
69,10126,102,4,1,0,22,0,2,0,102,4
69,10132,79,2,1,0,24,0,0,0,79,2
162,10202,42,0,1,0,42,0,0,0,42,0
68,10241,23,0,1,0,23,0,0,0,21,0
24,10345,55,2,1,0,17,0,0,0,55,2
130,10369,33,0,1,0,33,0,0,0,29,0
27,10375,50,0,1,0,27,0,0,0,50,0
70,10423,203,5,4,0,203,4,4,0,158,3
113,10537,57,2,2,0,21,0,0,0,57,2
77,10578,34,0,1,0,34,0,3,0,19,0
159,10591,44,0,1,0,44,0,0,0,27,0
122,10749,42,0,0,0,13,0,0,0,42,0
166,10770,44,0,1,0,37,0,4,0,44,0
75,11305,77,2,1,0,43,0,4,0,77,2
152,11386,41,0,1,0,22,0,3,0,41,0
33,11398,149,4,4,0,149,3,2,0,120,4
173,11405,27,0,1,0,17,0,0,0,27,0
75,11429,69,2,1,0,45,0,2,0,69,2
28,11471,73,2,2,0,26,0,0,0,73,2
100,11478,47,0,1,0,9,0,3,0,47,0
54,11534,40,0,1,0,23,0,3,0,40,0
164,11590,33,0,0,0,33,0,1,0,10,0
33,11618,200,3,3,0,200,2,1,0,109,4
15,11671,46,0,1,0,30,0,3,0,46,0
151,11677,36,0,0,0,36,0,0,0,14,0
138,11685,71,2,1,0,22,0,0,0,71,2
130,11721,69,2,1,0,24,0,11,0,69,2
166,11733,118,4,4,0,3,0,41,0,118,4
54,11734,107,4,2,0,24,0,4,0,107,4
130,11865,36,0,1,0,36,0,0,0,22,0
77,11937,47,0,1,0,47,0,0,0,38,0
67,11963,67,2,1,0,39,0,0,0,67,2
69,12021,60,2,1,0,28,0,2,0,60,2
100,12200,71,2,2,0,8,0,6,0,71,2
146,12252,34,0,1,0,19,0,4,0,34,0
77,12397,40,0,1,0,40,0,1,0,16,0
54,12520,58,2,1,0,22,0,4,0,58,2
130,12530,48,0,1,0,48,0,1,0,33,0
75,12666,39,0,1,0,28,0,4,0,39,0
54,12671,72,2,2,0,20,0,6,0,72,2
75,12676,74,2,2,0,37,0,7,0,74,2
75,12695,50,0,1,0,47,0,2,0,50,0
15,12746,42,0,1,0,30,0,4,0,42,0
116,10810,161,3,3,0,129,3,1,0,161,3
22,10823,83,2,2,0,11,0,4,0,83,2
155,10900,21,0,0,0,21,0,0,0,17,0
58,10906,46,0,1,0,41,0,2,0,46,0
58,10910,52,2,1,0,45,0,2,0,52,2
166,10935,73,2,2,0,30,0,8,0,73,2
75,10997,54,2,1,0,54,1,2,0,51,2
54,11041,46,0,0,0,46,0,0,0,15,0
136,11076,49,0,1,0,33,0,0,0,49,0
53,11140,43,0,1,0,38,0,4,0,43,0
33,12774,58,2,1,0,39,0,8,0,58,2
89,12939,46,0,1,0,40,0,0,0,46,0
166,12942,154,3,3,0,15,0,5,0,154,3
77,12965,38,0,1,0,38,0,1,0,28,0
165,12981,33,0,1,0,15,0,0,0,33,0
69,13026,174,3,1,0,37,0,0,0,174,3
75,13058,68,2,1,0,42,0,5,0,68,2
75,13101,44,0,1,0,29,0,3,0,44,0
15,13104,56,2,1,0,27,0,4,0,56,2
75,13116,82,2,1,0,39,0,3,0,82,2
54,13125,150,3,1,0,34,0,2,0,150,3
22,13132,14,0,0,0,14,0,0,0,9,0
15,13214,42,0,1,0,27,0,5,0,42,0
77,13250,50,0,1,0,46,0,2,0,50,0
54,13323,150,3,1,0,30,0,2,0,150,3
93,13360,50,0,1,0,19,0,0,0,50,0
161,13375,68,2,2,0,14,0,0,0,68,2
69,13495,177,3,1,0,46,0,0,0,177,3
165,13542,22,0,0,0,16,0,0,0,22,0
162,13555,41,0,1,0,41,0,0,0,22,0
44,13594,36,0,0,0,36,0,0,0,17,0
89,13674,191,3,1,0,27,0,0,0,191,3
122,13809,42,0,1,0,35,0,0,0,42,0
161,13887,58,2,1,0,20,0,0,0,58,2
109,13892,36,0,1,0,34,0,2,0,36,0
15,13899,37,0,1,0,30,0,3,0,37,0
120,13927,20,0,1,0,8,0,0,0,20,0
69,14003,174,3,3,0,156,2,3,0,174,3
166,14036,60,2,2,0,14,0,20,0,60,2
166,14074,65,2,1,0,34,0,1,0,65,2
166,14287,42,0,1,0,40,0,6,0,42,0
166,14306,38,0,1,0,27,0,6,0,38,0
166,14314,53,2,1,0,12,0,10,0,53,2
